date,record_status,policy,depot,product,tank_capacity_m3,opening_stock_m3,customer_orders_m3,pipeline_receipts_m3,emergency_truck_receipts_m3,dispatch_m3,unfulfilled_demand_m3,closing_stock_m3,safety_stock_m3,reorder_point_m3,days_of_cover,pipeline_line,pipeline_flow_limit_m3_hr,pipeline_available,pump_available,loading_bays_available,loading_capacity_m3,trucks_requested,trucks_loaded,avg_truck_turnaround_min,queue_time_min,delayed_trucks,batch_triggered,batch_volume_m3,emergency_replenishment,holiday_flag,event_label,rainfall_mm,reference_price_kes_l,day_of_week,month,year,stock_status,autonomous_action,capacity_breach_flag,inventory_reconciliation_error
2022-11-28,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,6288.13,799.96,0.0,0.0,799.96,0.0,5488.17,4177.17,6652.53,6.86,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,22,22,40.9,0.0,0,0,0.0,0,0,NORMAL,1.75,158.75,Monday,11,2022,WATCH,NONE,0,0
2022-11-29,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,5488.17,853.5,7101.14,0.0,853.5,0.0,11735.81,4177.17,6652.53,13.75,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,24,24,71.0,29.0,2,0,0.0,0,0,NORMAL,0.52,158.87,Tuesday,11,2022,HEALTHY,NONE,0,0
2022-11-30,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,11735.81,748.07,0.0,0.0,748.07,0.0,10987.74,4177.17,6652.53,14.69,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,21,21,51.2,9.2,0,0,0.0,0,0,NORMAL,1.01,160.99,Wednesday,11,2022,HEALTHY,NONE,0,0
2022-12-01,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,10987.74,999.38,0.0,0.0,999.38,0.0,9988.37,4177.17,6652.53,9.99,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,28,28,72.7,30.7,2,0,0.0,0,0,NORMAL,2.57,162.06,Thursday,12,2022,HEALTHY,NONE,0,0
2022-12-02,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,9988.37,1020.51,0.0,0.0,1020.51,0.0,8967.85,4177.17,6652.53,8.79,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,29,29,64.5,22.5,1,0,0.0,0,0,NORMAL,0.95,160.53,Friday,12,2022,HEALTHY,NONE,0,0
2022-12-03,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,8967.85,881.19,0.0,0.0,881.19,0.0,8086.67,4177.17,6652.53,9.18,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,25,25,54.3,12.3,0,0,0.0,0,0,NORMAL,1.44,162.47,Saturday,12,2022,HEALTHY,NONE,0,0
2022-12-04,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,8086.67,822.23,0.0,0.0,822.23,0.0,7264.44,4177.17,6652.53,8.84,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,23,23,51.9,9.9,0,0,0.0,0,0,NORMAL,0.3,161.42,Sunday,12,2022,HEALTHY,NONE,0,0
2022-12-05,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,7264.44,886.47,0.0,0.0,886.47,0.0,6377.97,4177.17,6652.53,7.19,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,25,25,49.0,7.0,0,1,7426.08,0,0,NORMAL,1.35,158.15,Monday,12,2022,WATCH,CREATE_PIPELINE_BATCH,0,0
2022-12-06,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,6377.97,1057.66,0.0,0.0,1057.66,0.0,5320.3,4177.17,6652.53,5.03,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,30,30,55.7,13.7,1,0,0.0,0,0,NORMAL,1.13,159.95,Tuesday,12,2022,WATCH,NONE,0,0
2022-12-07,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,5320.3,932.65,7426.08,0.0,932.65,0.0,11813.73,4177.17,6652.53,12.67,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,26,26,67.8,25.8,2,0,0.0,0,0,NORMAL,2.26,160.41,Wednesday,12,2022,HEALTHY,NONE,0,0
2022-12-08,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,11813.73,1060.92,0.0,0.0,1060.92,0.0,10752.82,4177.17,6652.53,10.14,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,30,30,51.6,9.6,1,0,0.0,0,0,NORMAL,0.74,159.67,Thursday,12,2022,HEALTHY,NONE,0,0
2022-12-09,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,10752.82,964.11,0.0,0.0,964.11,0.0,9788.71,4177.17,6652.53,10.15,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,27,27,52.0,10.0,1,0,0.0,0,0,NORMAL,0.42,160.8,Friday,12,2022,HEALTHY,NONE,0,0
2022-12-10,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,9788.71,882.33,0.0,0.0,882.33,0.0,8906.38,4177.17,6652.53,10.09,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,25,25,50.9,8.9,0,0,0.0,0,0,NORMAL,1.65,161.08,Saturday,12,2022,HEALTHY,NONE,0,0
2022-12-11,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,8906.38,789.3,0.0,0.0,789.3,0.0,8117.08,4177.17,6652.53,10.28,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,22,22,40.1,0.0,0,0,0.0,0,0,NORMAL,7.74,161.09,Sunday,12,2022,HEALTHY,NONE,0,0
2022-12-12,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,8117.08,1074.69,0.0,0.0,1074.69,0.0,7042.39,4177.17,6652.53,6.55,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,30,30,52.7,10.7,1,0,0.0,0,1,NORMAL,4.73,161.46,Monday,12,2022,HEALTHY,NONE,0,0
2022-12-13,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,7042.39,918.58,0.0,0.0,918.58,0.0,6123.81,4177.17,6652.53,6.67,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,26,26,38.7,0.0,1,1,7426.08,0,0,NORMAL,0.54,161.19,Tuesday,12,2022,WATCH,CREATE_PIPELINE_BATCH,0,0
2022-12-14,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,6123.81,956.52,0.0,0.0,956.52,0.0,5167.29,4177.17,6652.53,5.4,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,27,27,51.5,9.5,1,0,0.0,0,0,NORMAL,0.65,158.31,Wednesday,12,2022,WATCH,NONE,0,0
2022-12-15,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,5167.29,980.31,7426.08,0.0,980.31,0.0,11613.06,4177.17,6652.53,11.85,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,27,27,45.4,3.4,1,0,0.0,0,0,NORMAL,2.78,161.18,Thursday,12,2022,HEALTHY,NONE,0,0
2022-12-16,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,11613.06,996.4,0.0,0.0,996.4,0.0,10616.66,4177.17,6652.53,10.66,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,28,28,59.7,17.7,1,0,0.0,0,0,NORMAL,3.82,159.53,Friday,12,2022,HEALTHY,NONE,0,0
2022-12-17,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,10616.66,875.51,0.0,0.0,875.51,0.0,9741.15,4177.17,6652.53,11.13,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,25,25,61.8,19.8,1,0,0.0,0,0,NORMAL,1.36,160.42,Saturday,12,2022,HEALTHY,NONE,0,0
2022-12-18,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,9741.15,779.48,0.0,0.0,779.48,0.0,8961.67,4177.17,6652.53,11.5,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,22,22,49.3,7.3,0,0,0.0,0,0,NORMAL,3.68,161.75,Sunday,12,2022,HEALTHY,NONE,0,0
2022-12-19,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,8961.67,906.28,0.0,0.0,906.28,0.0,8055.39,4177.17,6652.53,8.89,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,25,25,65.8,23.8,1,0,0.0,0,0,NORMAL,3.0,160.26,Monday,12,2022,HEALTHY,NONE,0,0
2022-12-20,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,8055.39,970.27,0.0,0.0,970.27,0.0,7085.12,4177.17,6652.53,7.3,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,27,27,47.2,5.2,1,0,0.0,0,0,NORMAL,10.6,160.92,Tuesday,12,2022,HEALTHY,NONE,0,0
2022-12-21,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,7085.12,939.55,0.0,0.0,939.55,0.0,6145.57,4177.17,6652.53,6.54,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,26,26,49.0,7.0,1,1,7426.08,0,0,NORMAL,0.43,161.48,Wednesday,12,2022,WATCH,CREATE_PIPELINE_BATCH,0,0
2022-12-22,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,6145.57,1053.08,0.0,0.0,1053.08,0.0,5092.49,4177.17,6652.53,4.84,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,29,29,63.0,21.0,1,0,0.0,0,0,NORMAL,2.89,161.07,Thursday,12,2022,WATCH,NONE,0,0
2022-12-23,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,5092.49,1022.24,7426.08,0.0,1022.24,0.0,11496.33,4177.17,6652.53,11.25,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,29,29,41.6,0.0,1,0,0.0,0,0,NORMAL,2.06,160.22,Friday,12,2022,HEALTHY,NONE,0,0
2022-12-24,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,11496.33,852.22,0.0,0.0,852.22,0.0,10644.11,4177.17,6652.53,12.49,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,24,24,56.3,14.3,0,0,0.0,0,0,NORMAL,1.42,159.87,Saturday,12,2022,HEALTHY,NONE,0,0
2022-12-25,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,10644.11,806.15,0.0,0.0,806.15,0.0,9837.96,4177.17,6652.53,12.2,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,23,23,56.1,14.1,0,0,0.0,0,1,NORMAL,1.04,160.99,Sunday,12,2022,HEALTHY,NONE,0,0
2022-12-26,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,9837.96,1074.53,0.0,0.0,1074.53,0.0,8763.43,4177.17,6652.53,8.16,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,30,30,51.9,9.9,1,0,0.0,0,1,NORMAL,2.78,161.12,Monday,12,2022,HEALTHY,NONE,0,0
2022-12-27,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,8763.43,983.14,0.0,0.0,983.14,0.0,7780.29,4177.17,6652.53,7.91,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,28,28,50.6,8.6,1,0,0.0,0,0,NORMAL,7.17,161.16,Tuesday,12,2022,HEALTHY,NONE,0,0
2022-12-28,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,7780.29,880.82,0.0,0.0,880.82,0.0,6899.47,4177.17,6652.53,7.83,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,25,25,58.3,16.3,0,0,0.0,0,0,NORMAL,2.1,160.73,Wednesday,12,2022,HEALTHY,NONE,0,0
2022-12-29,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,6899.47,1054.13,0.0,0.0,1054.13,0.0,5845.34,4177.17,6652.53,5.55,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,29,29,53.3,11.3,1,1,7426.08,0,0,NORMAL,0.27,159.6,Thursday,12,2022,WATCH,CREATE_PIPELINE_BATCH,0,0
2022-12-30,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,5845.34,1043.02,0.0,0.0,1043.02,0.0,4802.31,4177.17,6652.53,4.6,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,29,29,48.0,6.0,1,0,0.0,0,0,NORMAL,5.6,161.24,Friday,12,2022,WATCH,NONE,0,0
2022-12-31,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,4802.31,887.61,7426.08,0.0,887.61,0.0,11340.78,4177.17,6652.53,12.78,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,25,25,60.8,18.8,1,0,0.0,0,0,NORMAL,0.6,160.11,Saturday,12,2022,HEALTHY,NONE,0,0
2023-01-01,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,11340.78,937.34,0.0,0.0,937.34,0.0,10403.44,4177.17,6652.53,11.1,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,26,26,54.5,12.5,1,0,0.0,0,1,NORMAL,1.48,195.12,Sunday,1,2023,HEALTHY,NONE,0,0
2023-01-02,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,10403.44,913.45,0.0,0.0,913.45,0.0,9489.99,4177.17,6652.53,10.39,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,26,26,59.3,17.3,1,0,0.0,0,0,NORMAL,0.97,192.84,Monday,1,2023,HEALTHY,NONE,0,0
2023-01-03,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,9489.99,894.77,0.0,0.0,894.77,0.0,8595.22,4177.17,6652.53,9.61,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,25,25,44.1,2.1,0,0,0.0,0,0,NORMAL,1.83,192.74,Tuesday,1,2023,HEALTHY,NONE,0,0
2023-01-04,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,8595.22,1010.63,0.0,0.0,1010.63,0.0,7584.59,4177.17,6652.53,7.5,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,28,28,58.2,16.2,1,0,0.0,0,0,NORMAL,0.35,191.55,Wednesday,1,2023,HEALTHY,NONE,0,0
2023-01-05,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,7584.59,1014.8,0.0,0.0,1014.8,0.0,6569.79,4177.17,6652.53,6.47,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,28,28,53.4,11.4,1,1,7426.08,0,0,NORMAL,1.05,191.84,Thursday,1,2023,WATCH,CREATE_PIPELINE_BATCH,0,0
2023-01-06,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,6569.79,935.17,0.0,0.0,935.17,0.0,5634.62,4177.17,6652.53,6.03,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,26,26,53.3,11.3,1,0,0.0,0,0,NORMAL,1.37,192.91,Friday,1,2023,WATCH,NONE,0,0
2023-01-07,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,5634.62,806.35,7426.08,0.0,806.35,0.0,12254.35,4177.17,6652.53,15.2,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,23,23,54.1,12.1,0,0,0.0,0,0,NORMAL,0.76,193.21,Saturday,1,2023,HEALTHY,NONE,0,0
2023-01-08,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,12254.35,717.88,0.0,0.0,717.88,0.0,11536.47,4177.17,6652.53,16.07,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,20,20,50.5,8.5,0,0,0.0,0,0,NORMAL,1.9,192.25,Sunday,1,2023,HEALTHY,NONE,0,0
2023-01-09,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,11536.47,907.27,0.0,0.0,907.27,0.0,10629.2,4177.17,6652.53,11.72,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,25,25,50.8,8.8,0,0,0.0,0,0,NORMAL,1.86,192.24,Monday,1,2023,HEALTHY,NONE,0,0
2023-01-10,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,10629.2,932.82,0.0,0.0,932.82,0.0,9696.38,4177.17,6652.53,10.39,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,26,26,57.3,15.3,1,0,0.0,0,0,NORMAL,0.19,191.84,Tuesday,1,2023,HEALTHY,NONE,0,0
2023-01-11,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,9696.38,809.26,0.0,0.0,809.26,0.0,8887.12,4177.17,6652.53,10.98,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,23,23,53.8,11.8,0,0,0.0,0,0,NORMAL,0.8,193.86,Wednesday,1,2023,HEALTHY,NONE,0,0
2023-01-12,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,8887.12,928.91,0.0,0.0,928.91,0.0,7958.21,4177.17,6652.53,8.57,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,26,26,52.1,10.1,1,0,0.0,0,0,NORMAL,3.39,193.4,Thursday,1,2023,HEALTHY,NONE,0,0
2023-01-13,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,7958.21,895.52,0.0,0.0,895.52,0.0,7062.69,4177.17,6652.53,7.89,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,25,25,41.5,0.0,0,0,0.0,0,0,NORMAL,1.33,194.06,Friday,1,2023,HEALTHY,NONE,0,0
2023-01-14,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,7062.69,892.55,0.0,0.0,892.55,0.0,6170.14,4177.17,6652.53,6.91,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,25,25,67.2,25.2,1,1,7426.08,0,0,NORMAL,0.24,192.22,Saturday,1,2023,WATCH,CREATE_PIPELINE_BATCH,0,0
2023-01-15,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,6170.14,746.26,0.0,0.0,746.26,0.0,5423.88,4177.17,6652.53,7.27,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,21,21,56.2,14.2,0,0,0.0,0,0,NORMAL,0.09,192.24,Sunday,1,2023,WATCH,NONE,0,0
2023-01-16,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,5423.88,911.24,7426.08,0.0,911.24,0.0,11938.71,4177.17,6652.53,13.1,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,26,26,37.7,0.0,1,0,0.0,0,0,NORMAL,0.51,191.36,Monday,1,2023,HEALTHY,NONE,0,0
2023-01-17,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,11938.71,822.67,0.0,0.0,822.67,0.0,11116.05,4177.17,6652.53,13.51,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,23,23,49.6,7.6,0,0,0.0,0,0,NORMAL,0.76,191.7,Tuesday,1,2023,HEALTHY,NONE,0,0
2023-01-18,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,11116.05,840.82,0.0,0.0,840.82,0.0,10275.23,4177.17,6652.53,12.22,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,24,24,54.7,12.7,0,0,0.0,0,0,NORMAL,0.45,193.58,Wednesday,1,2023,HEALTHY,NONE,0,0
2023-01-19,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,10275.23,823.46,0.0,0.0,823.46,0.0,9451.77,4177.17,6652.53,11.48,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,23,23,55.9,13.9,0,0,0.0,0,0,NORMAL,3.41,193.48,Thursday,1,2023,HEALTHY,NONE,0,0
2023-01-20,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,9451.77,840.31,0.0,0.0,840.31,0.0,8611.46,4177.17,6652.53,10.25,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,24,24,41.7,0.0,0,0,0.0,0,0,NORMAL,0.37,193.18,Friday,1,2023,HEALTHY,NONE,0,0
2023-01-21,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,8611.46,780.39,0.0,0.0,780.39,0.0,7831.07,4177.17,6652.53,10.03,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,22,22,56.2,14.2,0,0,0.0,0,0,NORMAL,0.7,191.86,Saturday,1,2023,HEALTHY,NONE,0,0
2023-01-22,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,7831.07,707.43,0.0,0.0,707.43,0.0,7123.65,4177.17,6652.53,10.07,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,20,20,56.5,14.5,0,0,0.0,0,0,NORMAL,1.0,190.87,Sunday,1,2023,HEALTHY,NONE,0,0
2023-01-23,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,7123.65,802.52,0.0,0.0,802.52,0.0,6321.13,4177.17,6652.53,7.88,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,23,23,51.8,9.8,0,1,7426.08,0,0,NORMAL,1.5,192.63,Monday,1,2023,WATCH,CREATE_PIPELINE_BATCH,0,0
2023-01-24,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,6321.13,894.96,0.0,0.0,894.96,0.0,5426.17,4177.17,6652.53,6.06,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,25,25,52.5,10.5,0,0,0.0,0,0,NORMAL,0.84,194.65,Tuesday,1,2023,WATCH,NONE,0,0
2023-01-25,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,5426.17,896.6,0.0,0.0,896.6,0.0,4529.56,4177.17,6652.53,5.05,Line 4 (Nairobi-Eldoret),510,0,0,5,4000.0,25,25,67.5,25.5,1,0,0.0,0,0,UNPLANNED_PUMP_FAILURE,2.48,193.09,Wednesday,1,2023,WATCH,HOLD/RESCHEDULE_DUE_TO_OUTAGE,0,0
2023-01-26,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,4529.56,810.59,7426.08,0.0,810.59,0.0,11145.06,4177.17,6652.53,13.75,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,23,23,63.0,21.0,1,0,0.0,0,0,NORMAL,1.46,193.14,Thursday,1,2023,HEALTHY,NONE,0,0
2023-01-27,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,11145.06,844.76,0.0,0.0,844.76,0.0,10300.3,4177.17,6652.53,12.19,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,24,24,57.8,15.8,0,0,0.0,0,0,NORMAL,0.08,191.95,Friday,1,2023,HEALTHY,NONE,0,0
2023-01-28,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,10300.3,783.64,0.0,0.0,783.64,0.0,9516.66,4177.17,6652.53,12.14,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,22,22,63.5,21.5,1,0,0.0,0,0,NORMAL,0.99,192.77,Saturday,1,2023,HEALTHY,NONE,0,0
2023-01-29,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,9516.66,635.08,0.0,0.0,635.08,0.0,8881.58,4177.17,6652.53,13.99,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,18,18,49.9,7.9,0,0,0.0,0,0,NORMAL,0.18,191.47,Sunday,1,2023,HEALTHY,NONE,0,0
2023-01-30,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,8881.58,776.86,0.0,0.0,776.86,0.0,8104.73,4177.17,6652.53,10.43,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,22,22,46.2,4.2,0,0,0.0,0,0,NORMAL,0.96,194.85,Monday,1,2023,HEALTHY,NONE,0,0
2023-01-31,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,8104.73,848.79,0.0,0.0,848.79,0.0,7255.93,4177.17,6652.53,8.55,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,24,24,43.6,1.6,0,0,0.0,0,0,NORMAL,0.69,193.5,Tuesday,1,2023,HEALTHY,NONE,0,0
2023-02-01,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,7255.93,751.26,0.0,0.0,751.26,0.0,6504.68,4177.17,6652.53,8.66,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,21,21,67.6,25.6,1,1,7131.43,0,0,NORMAL,1.14,196.15,Wednesday,2,2023,WATCH,CREATE_PIPELINE_BATCH,0,0
2023-02-02,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,6504.68,798.01,0.0,0.0,798.01,0.0,5706.66,4177.17,6652.53,7.15,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,22,22,44.2,2.2,0,0,0.0,0,0,NORMAL,1.4,194.04,Thursday,2,2023,WATCH,NONE,0,0
2023-02-03,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,5706.66,816.85,7131.43,0.0,816.85,0.0,12021.24,4177.17,6652.53,14.72,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,23,23,41.7,0.0,0,0,0.0,0,0,NORMAL,0.44,195.62,Friday,2,2023,HEALTHY,NONE,0,0
2023-02-04,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,12021.24,731.0,0.0,0.0,731.0,0.0,11290.24,4177.17,6652.53,15.44,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,21,21,60.4,18.4,1,0,0.0,0,0,NORMAL,1.71,195.75,Saturday,2,2023,HEALTHY,NONE,0,0
2023-02-05,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,11290.24,711.01,0.0,0.0,711.01,0.0,10579.23,4177.17,6652.53,14.88,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,20,20,47.5,5.5,0,0,0.0,0,0,NORMAL,3.19,196.54,Sunday,2,2023,HEALTHY,NONE,0,0
2023-02-06,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,10579.23,763.11,0.0,0.0,763.11,0.0,9816.12,4177.17,6652.53,12.86,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,21,21,51.6,9.6,0,0,0.0,0,0,NORMAL,0.9,194.44,Monday,2,2023,HEALTHY,NONE,0,0
2023-02-07,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,9816.12,794.88,0.0,0.0,794.88,0.0,9021.24,4177.17,6652.53,11.35,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,22,22,62.0,20.0,1,0,0.0,0,0,NORMAL,2.9,193.96,Tuesday,2,2023,HEALTHY,NONE,0,0
2023-02-08,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,9021.24,777.81,0.0,0.0,777.81,0.0,8243.43,4177.17,6652.53,10.6,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,22,22,56.6,14.6,0,0,0.0,0,0,NORMAL,2.31,196.85,Wednesday,2,2023,HEALTHY,NONE,0,0
2023-02-09,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,PMS,15471,8243.43,818.75,0.0,0.0,818.75,0.0,7424.67,4177.17,6652.53,9.07,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,23,23,60.1,18.1,1,0,0.0,0,0,NORMAL,1.47,195.56,Thursday,2,2023,HEALTHY,NONE,0,0
