date,record_status,depot,product,customer_orders_m3,holiday_flag,rainfall_mm,reference_price_kes_l,day_of_week,month,year,demand_lag_1_m3,demand_lag_7_m3,demand_lag_14_m3,demand_lag_28_m3,rolling_7d_mean_m3,rolling_28d_mean_m3,dow_num,dow_sin,dow_cos,month_sin,month_cos,baseline_forecast_m3
2023-02-28,SIMULATED_HISTORY,Eldoret,AGO,1110.23,0,1.87,190.7,Tuesday,2,2023,1002.24,1094.24,974.48,1111.36,1022.03,1036.35,1,0.781831,0.62349,0.5,0.866025,1068.19
2023-03-01,SIMULATED_HISTORY,Eldoret,AGO,1125.04,0,4.75,192.36,Wednesday,3,2023,1110.23,1135.46,1049.05,1092.7,1024.32,1036.31,2,0.974928,-0.222521,0.866025,0.5,1090.84
2023-03-02,SIMULATED_HISTORY,Eldoret,AGO,1077.57,0,3.47,191.52,Thursday,3,2023,1125.04,1076.09,1176.57,1090.62,1022.83,1037.46,3,0.433884,-0.900969,0.866025,0.5,1058.71
2023-03-03,SIMULATED_HISTORY,Eldoret,AGO,1229.06,0,12.98,193.86,Friday,3,2023,1077.57,1013.17,1091.24,1090.58,1023.04,1036.99,4,-0.433884,-0.900969,0.866025,0.5,1023.89
2023-03-04,SIMULATED_HISTORY,Eldoret,AGO,1061.06,0,3.06,190.43,Saturday,3,2023,1229.06,935.07,1013.94,873.1,1053.88,1041.94,5,-0.974928,-0.222521,0.866025,0.5,983.16
2023-03-05,SIMULATED_HISTORY,Eldoret,AGO,1014.25,0,0.63,191.6,Sunday,3,2023,1061.06,897.95,938.31,800.62,1071.88,1048.65,6,-0.781831,0.62349,0.866025,0.5,965.77
2023-03-06,SIMULATED_HISTORY,Eldoret,AGO,1087.83,0,1.54,193.22,Monday,3,2023,1014.25,1002.24,1066.69,1052.34,1088.49,1056.28,0,0.0,1.0,0.866025,0.5,1026.56
2023-03-07,SIMULATED_HISTORY,Eldoret,AGO,1046.29,0,5.59,192.23,Tuesday,3,2023,1087.83,1110.23,1094.24,1136.62,1100.72,1057.55,1,0.781831,0.62349,0.866025,0.5,1086.52
2023-03-08,SIMULATED_HISTORY,Eldoret,AGO,1100.61,0,0.03,191.8,Wednesday,3,2023,1046.29,1125.04,1135.46,1025.71,1091.59,1054.32,2,0.974928,-0.222521,0.866025,0.5,1093.22
2023-03-09,SIMULATED_HISTORY,Eldoret,AGO,1027.6,0,1.42,192.85,Thursday,3,2023,1100.61,1077.57,1076.09,1033.57,1088.1,1057.0,3,0.433884,-0.900969,0.866025,0.5,1068.31
2023-03-10,SIMULATED_HISTORY,Eldoret,AGO,1118.86,0,1.44,192.66,Friday,3,2023,1027.6,1229.06,1013.17,1194.8,1080.96,1056.79,4,-0.433884,-0.900969,0.866025,0.5,1151.54
2023-03-11,SIMULATED_HISTORY,Eldoret,AGO,1041.29,0,11.49,192.69,Saturday,3,2023,1118.86,1061.06,935.07,1028.18,1065.21,1054.07,5,-0.974928,-0.222521,0.866025,0.5,1057.92
2023-03-12,SIMULATED_HISTORY,Eldoret,AGO,927.9,0,3.38,190.45,Sunday,3,2023,1041.29,1014.25,897.95,910.88,1062.39,1054.54,6,-0.781831,0.62349,0.866025,0.5,1032.38
2023-03-13,SIMULATED_HISTORY,Eldoret,AGO,1192.56,0,4.03,192.45,Monday,3,2023,927.9,1087.83,1002.24,1112.1,1050.05,1055.15,0,0.0,1.0,0.866025,0.5,1073.12
2023-03-14,SIMULATED_HISTORY,Eldoret,AGO,1078.93,0,1.16,193.15,Tuesday,3,2023,1192.56,1046.29,1110.23,974.48,1065.02,1058.02,1,0.781831,0.62349,0.866025,0.5,1051.57
2023-03-15,SIMULATED_HISTORY,Eldoret,AGO,1230.11,0,0.31,192.42,Wednesday,3,2023,1078.93,1100.61,1125.04,1049.05,1069.68,1061.75,2,0.974928,-0.222521,0.866025,0.5,1083.12
2023-03-16,SIMULATED_HISTORY,Eldoret,AGO,1181.82,0,4.67,192.76,Thursday,3,2023,1230.11,1027.6,1077.57,1176.57,1088.18,1068.22,3,0.433884,-0.900969,0.866025,0.5,1045.88
2023-03-17,SIMULATED_HISTORY,Eldoret,AGO,1218.52,0,4.28,194.74,Friday,3,2023,1181.82,1118.86,1229.06,1091.24,1110.21,1068.41,4,-0.433884,-0.900969,0.866025,0.5,1096.16
2023-03-18,SIMULATED_HISTORY,Eldoret,AGO,1023.6,0,0.24,192.84,Saturday,3,2023,1218.52,1041.29,1061.06,1013.94,1124.45,1072.95,5,-0.974928,-0.222521,0.866025,0.5,1055.54
2023-03-19,SIMULATED_HISTORY,Eldoret,AGO,964.53,0,0.58,189.93,Sunday,3,2023,1023.6,927.9,1014.25,938.31,1121.92,1073.3,6,-0.781831,0.62349,0.866025,0.5,993.33
2023-03-20,SIMULATED_HISTORY,Eldoret,AGO,1228.63,0,1.64,190.36,Monday,3,2023,964.53,1192.56,1087.83,1066.69,1127.15,1074.23,0,0.0,1.0,0.866025,0.5,1139.31
2023-03-21,SIMULATED_HISTORY,Eldoret,AGO,1034.75,0,3.87,193.4,Tuesday,3,2023,1228.63,1078.93,1046.29,1094.24,1132.31,1080.02,1,0.781831,0.62349,0.866025,0.5,1079.42
2023-03-22,SIMULATED_HISTORY,Eldoret,AGO,1091.64,0,1.64,190.58,Wednesday,3,2023,1034.75,1230.11,1100.61,1135.46,1125.99,1077.89,2,0.974928,-0.222521,0.866025,0.5,1161.61
2023-03-23,SIMULATED_HISTORY,Eldoret,AGO,1137.04,0,9.27,192.11,Thursday,3,2023,1091.64,1181.82,1027.6,1076.09,1106.21,1076.33,3,0.433884,-0.900969,0.866025,0.5,1134.35
2023-03-24,SIMULATED_HISTORY,Eldoret,AGO,1171.71,0,1.49,193.36,Friday,3,2023,1137.04,1218.52,1118.86,1013.17,1099.82,1078.51,4,-0.433884,-0.900969,0.866025,0.5,1155.51
2023-03-25,SIMULATED_HISTORY,Eldoret,AGO,1075.33,0,1.1,191.72,Saturday,3,2023,1171.71,1023.6,1041.29,935.07,1093.13,1084.17,5,-0.974928,-0.222521,0.866025,0.5,1050.86
2023-03-26,SIMULATED_HISTORY,Eldoret,AGO,1044.77,0,2.63,192.89,Sunday,3,2023,1075.33,964.53,927.9,897.95,1100.52,1089.18,6,-0.781831,0.62349,0.866025,0.5,1020.62
2023-03-27,SIMULATED_HISTORY,Eldoret,AGO,1097.03,0,1.38,193.1,Monday,3,2023,1044.77,1228.63,1192.56,1002.24,1111.98,1094.42,0,0.0,1.0,0.866025,0.5,1168.24
2023-03-28,SIMULATED_HISTORY,Eldoret,AGO,1169.16,0,2.64,191.25,Tuesday,3,2023,1097.03,1034.75,1078.93,1110.23,1093.18,1097.81,1,0.781831,0.62349,0.866025,0.5,1063.13
2023-03-29,SIMULATED_HISTORY,Eldoret,AGO,1187.71,0,0.75,192.94,Wednesday,3,2023,1169.16,1091.64,1230.11,1125.04,1112.38,1099.91,2,0.974928,-0.222521,0.866025,0.5,1095.36
2023-03-30,SIMULATED_HISTORY,Eldoret,AGO,1067.67,0,3.47,192.97,Thursday,3,2023,1187.71,1137.04,1181.82,1077.57,1126.11,1102.15,3,0.433884,-0.900969,0.866025,0.5,1121.34
2023-03-31,SIMULATED_HISTORY,Eldoret,AGO,1090.41,0,5.6,192.33,Friday,3,2023,1067.67,1171.71,1218.52,1229.06,1116.2,1101.79,4,-0.433884,-0.900969,0.866025,0.5,1140.25
2023-04-01,SIMULATED_HISTORY,Eldoret,AGO,1086.62,0,0.19,193.05,Saturday,4,2023,1090.41,1075.33,1023.6,1061.06,1104.58,1096.84,5,-0.974928,-0.222521,1.0,0.0,1085.01
2023-04-02,SIMULATED_HISTORY,Eldoret,AGO,908.69,0,1.0,193.37,Sunday,4,2023,1086.62,1044.77,964.53,1014.25,1106.2,1097.76,6,-0.781831,0.62349,1.0,0.0,1068.61
2023-04-03,SIMULATED_HISTORY,Eldoret,AGO,1266.43,0,1.99,191.69,Monday,4,2023,908.69,1097.03,1228.63,1087.83,1086.76,1093.99,0,0.0,1.0,1.0,0.0,1095.66
2023-04-04,SIMULATED_HISTORY,Eldoret,AGO,1100.95,0,0.45,191.86,Tuesday,4,2023,1266.43,1169.16,1034.75,1046.29,1110.96,1100.36,1,0.781831,0.62349,1.0,0.0,1138.2
2023-04-05,SIMULATED_HISTORY,Eldoret,AGO,1250.22,0,2.3,192.66,Wednesday,4,2023,1100.95,1187.71,1091.64,1100.61,1101.21,1102.32,2,0.974928,-0.222521,1.0,0.0,1149.28
2023-04-06,SIMULATED_HISTORY,Eldoret,AGO,1246.11,0,3.05,191.91,Thursday,4,2023,1250.22,1067.67,1137.04,1027.6,1110.14,1107.66,3,0.433884,-0.900969,1.0,0.0,1085.67
2023-04-07,SIMULATED_HISTORY,Eldoret,AGO,1236.4,1,6.3,191.63,Friday,4,2023,1246.11,1090.41,1171.71,1118.86,1135.63,1115.46,4,-0.433884,-0.900969,1.0,0.0,1101.68
2023-04-08,SIMULATED_HISTORY,Eldoret,AGO,1085.29,0,2.98,193.78,Saturday,4,2023,1236.4,1086.62,1075.33,1041.29,1156.49,1119.66,5,-0.974928,-0.222521,1.0,0.0,1101.49
2023-04-09,SIMULATED_HISTORY,Eldoret,AGO,1005.37,0,0.16,194.18,Sunday,4,2023,1085.29,908.69,1044.77,927.9,1156.3,1121.23,6,-0.781831,0.62349,1.0,0.0,1004.33
2023-04-10,SIMULATED_HISTORY,Eldoret,AGO,1119.69,1,0.95,193.07,Monday,4,2023,1005.37,1266.43,1097.03,1192.56,1170.11,1124.0,0,0.0,1.0,1.0,0.0,1202.34
2023-04-11,SIMULATED_HISTORY,Eldoret,AGO,1072.31,0,4.02,191.11,Tuesday,4,2023,1119.69,1100.95,1169.16,1078.93,1149.15,1121.4,1,0.781831,0.62349,1.0,0.0,1110.15
2023-04-12,SIMULATED_HISTORY,Eldoret,AGO,979.16,0,1.32,193.7,Wednesday,4,2023,1072.31,1250.22,1187.71,1230.11,1145.06,1121.16,2,0.974928,-0.222521,1.0,0.0,1192.14
2023-04-13,SIMULATED_HISTORY,Eldoret,AGO,1088.75,0,4.94,194.09,Thursday,4,2023,979.16,1246.11,1067.67,1181.82,1106.33,1112.2,3,0.433884,-0.900969,1.0,0.0,1185.85
2023-04-14,SIMULATED_HISTORY,Eldoret,AGO,1202.02,0,7.83,191.76,Friday,4,2023,1088.75,1236.4,1090.41,1218.52,1083.85,1108.87,4,-0.433884,-0.900969,1.0,0.0,1179.01
2023-04-15,SIMULATED_HISTORY,Eldoret,AGO,1054.3,0,9.5,194.85,Saturday,4,2023,1202.02,1085.29,1086.62,1023.6,1078.94,1108.29,5,-0.974928,-0.222521,1.0,0.0,1095.64
2023-04-16,SIMULATED_HISTORY,Eldoret,AGO,982.43,0,5.67,191.01,Sunday,4,2023,1054.3,1005.37,908.69,964.53,1074.51,1109.38,6,-0.781831,0.62349,1.0,0.0,1052.18
2023-04-17,SIMULATED_HISTORY,Eldoret,AGO,1202.5,0,1.76,191.42,Monday,4,2023,982.43,1119.69,1266.43,1228.63,1071.24,1110.02,0,0.0,1.0,1.0,0.0,1115.34
2023-04-18,SIMULATED_HISTORY,Eldoret,AGO,1078.01,0,1.25,192.12,Tuesday,4,2023,1202.5,1072.31,1100.95,1034.75,1083.07,1109.09,1,0.781831,0.62349,1.0,0.0,1088.86
2023-04-19,SIMULATED_HISTORY,Eldoret,AGO,1174.84,0,5.22,193.2,Wednesday,4,2023,1078.01,979.16,1250.22,1091.64,1083.88,1110.63,2,0.974928,-0.222521,1.0,0.0,1038.32
2023-04-20,SIMULATED_HISTORY,Eldoret,AGO,1312.19,0,6.1,192.98,Thursday,4,2023,1174.84,1088.75,1246.11,1137.04,1111.84,1113.6,3,0.433884,-0.900969,1.0,0.0,1099.93
2023-04-21,SIMULATED_HISTORY,Eldoret,AGO,1155.27,0,1.59,193.11,Friday,4,2023,1312.19,1202.02,1236.4,1171.71,1143.76,1119.86,4,-0.433884,-0.900969,1.0,0.0,1165.05
2023-04-22,SIMULATED_HISTORY,Eldoret,AGO,1040.93,0,4.81,193.8,Saturday,4,2023,1155.27,1054.3,1085.29,1075.33,1137.08,1119.27,5,-0.974928,-0.222521,1.0,0.0,1083.54
2023-04-23,SIMULATED_HISTORY,Eldoret,AGO,854.73,0,4.81,192.69,Sunday,4,2023,1040.93,982.43,1005.37,1044.77,1135.17,1118.04,6,-0.781831,0.62349,1.0,0.0,1043.46
2023-04-24,SIMULATED_HISTORY,Eldoret,AGO,997.38,0,0.53,194.69,Monday,4,2023,854.73,1202.5,1119.69,1097.03,1116.92,1111.26,0,0.0,1.0,1.0,0.0,1161.44
2023-04-25,SIMULATED_HISTORY,Eldoret,AGO,1084.26,0,2.48,193.05,Tuesday,4,2023,997.38,1078.01,1072.31,1169.16,1087.62,1107.7,1,0.781831,0.62349,1.0,0.0,1091.37
2023-04-26,SIMULATED_HISTORY,Eldoret,AGO,1041.33,0,1.56,191.83,Wednesday,4,2023,1084.26,1174.84,979.16,1187.71,1088.51,1104.67,2,0.974928,-0.222521,1.0,0.0,1143.26
2023-04-27,SIMULATED_HISTORY,Eldoret,AGO,1139.28,0,1.06,192.67,Thursday,4,2023,1041.33,1312.19,1088.75,1067.67,1069.44,1099.44,3,0.433884,-0.900969,1.0,0.0,1216.45
2023-04-28,SIMULATED_HISTORY,Eldoret,AGO,1173.42,0,1.56,191.01,Friday,4,2023,1139.28,1155.27,1202.02,1090.41,1044.74,1102.0,4,-0.433884,-0.900969,1.0,0.0,1131.3
2023-04-29,SIMULATED_HISTORY,Eldoret,AGO,1092.95,0,1.23,193.98,Saturday,4,2023,1173.42,1040.93,1054.3,1086.62,1047.33,1104.96,5,-0.974928,-0.222521,1.0,0.0,1069.74
2023-04-30,SIMULATED_HISTORY,Eldoret,AGO,1024.92,0,1.84,192.94,Sunday,4,2023,1092.95,854.73,982.43,908.69,1054.76,1105.19,6,-0.781831,0.62349,1.0,0.0,967.44
2023-05-01,SIMULATED_HISTORY,Eldoret,AGO,1277.91,1,0.39,192.33,Monday,5,2023,1024.92,997.38,1202.5,1266.43,1079.08,1109.34,0,0.0,1.0,0.866025,-0.5,1047.76
2023-05-02,SIMULATED_HISTORY,Eldoret,AGO,1161.09,0,2.57,192.05,Tuesday,5,2023,1277.91,1084.26,1078.01,1100.95,1119.15,1109.75,1,0.781831,0.62349,0.866025,-0.5,1095.73
2023-05-03,SIMULATED_HISTORY,Eldoret,AGO,1176.44,0,1.05,192.63,Wednesday,5,2023,1161.09,1041.33,1174.84,1250.22,1130.13,1111.9,2,0.974928,-0.222521,0.866025,-0.5,1073.08
2023-05-04,SIMULATED_HISTORY,Eldoret,AGO,1226.38,0,3.21,192.5,Thursday,5,2023,1176.44,1139.28,1312.19,1246.11,1149.43,1109.26,3,0.433884,-0.900969,0.866025,-0.5,1125.77
2023-05-05,SIMULATED_HISTORY,Eldoret,AGO,1250.81,0,6.38,191.28,Friday,5,2023,1226.38,1173.42,1155.27,1236.4,1161.87,1108.56,4,-0.433884,-0.900969,0.866025,-0.5,1144.23
2023-05-06,SIMULATED_HISTORY,Eldoret,AGO,1134.7,0,3.22,191.07,Saturday,5,2023,1250.81,1092.95,1040.93,1085.29,1172.93,1109.07,5,-0.974928,-0.222521,0.866025,-0.5,1100.2
2023-05-07,SIMULATED_HISTORY,Eldoret,AGO,983.07,0,9.07,193.52,Sunday,5,2023,1134.7,1024.92,854.73,1005.37,1178.89,1110.83,6,-0.781831,0.62349,0.866025,-0.5,1063.58
2023-05-08,SIMULATED_HISTORY,Eldoret,AGO,1088.26,0,1.4,192.85,Monday,5,2023,983.07,1277.91,997.38,1119.69,1172.91,1110.04,0,0.0,1.0,0.866025,-0.5,1202.37
2023-05-09,SIMULATED_HISTORY,Eldoret,AGO,1039.62,0,0.46,191.5,Tuesday,5,2023,1088.26,1161.09,1084.26,1072.31,1145.82,1108.92,1,0.781831,0.62349,0.866025,-0.5,1137.61
2023-05-10,SIMULATED_HISTORY,Eldoret,AGO,1190.95,0,5.08,192.35,Wednesday,5,2023,1039.62,1176.44,1041.33,979.16,1128.47,1107.75,2,0.974928,-0.222521,0.866025,-0.5,1145.53
2023-05-11,SIMULATED_HISTORY,Eldoret,AGO,1071.93,0,3.23,190.66,Thursday,5,2023,1190.95,1226.38,1139.28,1088.75,1130.54,1115.31,3,0.433884,-0.900969,0.866025,-0.5,1176.4
2023-05-12,SIMULATED_HISTORY,Eldoret,AGO,1130.5,0,12.26,192.07,Friday,5,2023,1071.93,1250.81,1173.42,1202.02,1108.48,1114.71,4,-0.433884,-0.900969,0.866025,-0.5,1189.57
2023-05-13,SIMULATED_HISTORY,Eldoret,AGO,965.81,0,4.15,190.44,Saturday,5,2023,1130.5,1134.7,1092.95,1054.3,1091.29,1112.16,5,-0.974928,-0.222521,0.866025,-0.5,1124.56
2023-05-14,SIMULATED_HISTORY,Eldoret,AGO,1005.66,0,4.43,191.81,Sunday,5,2023,965.81,983.07,1024.92,982.43,1067.16,1109.0,6,-0.781831,0.62349,0.866025,-0.5,1039.74
2023-05-15,SIMULATED_HISTORY,Eldoret,AGO,1117.76,0,11.8,190.33,Monday,5,2023,1005.66,1088.26,1277.91,1202.5,1070.39,1109.83,0,0.0,1.0,0.866025,-0.5,1097.96
2023-05-16,SIMULATED_HISTORY,Eldoret,AGO,1193.33,0,3.03,189.81,Tuesday,5,2023,1117.76,1039.62,1161.09,1078.01,1074.6,1106.8,1,0.781831,0.62349,0.866025,-0.5,1069.85
2023-05-17,SIMULATED_HISTORY,Eldoret,AGO,1209.43,0,0.16,191.8,Wednesday,5,2023,1193.33,1190.95,1176.44,1174.84,1096.56,1110.92,2,0.974928,-0.222521,0.866025,-0.5,1154.94
2023-05-18,SIMULATED_HISTORY,Eldoret,AGO,1225.52,0,0.19,193.65,Thursday,5,2023,1209.43,1071.93,1226.38,1312.19,1099.2,1112.15,3,0.433884,-0.900969,0.866025,-0.5,1090.03
2023-05-19,SIMULATED_HISTORY,Eldoret,AGO,1181.49,0,0.72,191.04,Friday,5,2023,1225.52,1130.5,1250.81,1155.27,1121.14,1109.06,4,-0.433884,-0.900969,0.866025,-0.5,1120.85
2023-05-20,SIMULATED_HISTORY,Eldoret,AGO,1222.54,0,1.0,192.04,Saturday,5,2023,1181.49,965.81,1134.7,1040.93,1128.43,1110.0,5,-0.974928,-0.222521,0.866025,-0.5,1030.69
2023-05-21,SIMULATED_HISTORY,Eldoret,AGO,1002.13,0,6.26,192.68,Sunday,5,2023,1222.54,1005.66,983.07,854.73,1165.1,1116.48,6,-0.781831,0.62349,0.866025,-0.5,1055.53
2023-05-22,SIMULATED_HISTORY,Eldoret,AGO,1071.79,0,6.03,191.08,Monday,5,2023,1002.13,1117.76,1088.26,997.38,1164.6,1121.75,0,0.0,1.0,0.866025,-0.5,1119.55
2023-05-23,SIMULATED_HISTORY,Eldoret,AGO,1144.02,0,3.46,189.99,Tuesday,5,2023,1071.79,1193.33,1039.62,1084.26,1158.03,1124.4,1,0.781831,0.62349,0.866025,-0.5,1162.31
2023-05-24,SIMULATED_HISTORY,Eldoret,AGO,1088.41,0,2.92,191.43,Wednesday,5,2023,1144.02,1209.43,1190.95,1041.33,1150.99,1126.54,2,0.974928,-0.222521,0.866025,-0.5,1172.13
2023-05-25,SIMULATED_HISTORY,Eldoret,AGO,1069.35,0,1.5,192.93,Thursday,5,2023,1088.41,1225.52,1071.93,1139.28,1133.7,1128.22,3,0.433884,-0.900969,0.866025,-0.5,1181.73
2023-05-26,SIMULATED_HISTORY,Eldoret,AGO,1254.18,0,0.2,191.71,Friday,5,2023,1069.35,1181.49,1130.5,1173.42,1111.39,1125.72,4,-0.433884,-0.900969,0.866025,-0.5,1156.39
2023-05-27,SIMULATED_HISTORY,Eldoret,AGO,1044.04,0,0.98,192.28,Saturday,5,2023,1254.18,1222.54,965.81,1092.95,1121.77,1128.61,5,-0.974928,-0.222521,0.866025,-0.5,1180.27
2023-05-28,SIMULATED_HISTORY,Eldoret,AGO,912.47,0,3.38,191.4,Sunday,5,2023,1044.04,1002.13,1005.66,1024.92,1096.27,1126.86,6,-0.781831,0.62349,0.866025,-0.5,1058.26
2023-05-29,SIMULATED_HISTORY,Eldoret,AGO,1073.68,0,0.99,191.85,Monday,5,2023,912.47,1071.79,1117.76,1277.91,1083.47,1122.84,0,0.0,1.0,0.866025,-0.5,1094.76
2023-05-30,SIMULATED_HISTORY,Eldoret,AGO,1176.16,0,0.54,192.4,Tuesday,5,2023,1073.68,1144.02,1193.33,1161.09,1083.74,1115.55,1,0.781831,0.62349,0.866025,-0.5,1131.21
2023-05-31,SIMULATED_HISTORY,Eldoret,AGO,1183.78,0,2.64,192.01,Wednesday,5,2023,1176.16,1088.41,1209.43,1176.44,1088.33,1116.09,2,0.974928,-0.222521,0.866025,-0.5,1100.86
2023-06-01,SIMULATED_HISTORY,Eldoret,AGO,1025.52,1,0.23,190.9,Thursday,6,2023,1183.78,1069.35,1225.52,1226.38,1101.95,1116.35,3,0.433884,-0.900969,0.5,-0.866025,1090.5
2023-06-02,SIMULATED_HISTORY,Eldoret,AGO,1008.7,0,0.14,190.37,Friday,6,2023,1025.52,1254.18,1181.49,1250.81,1095.69,1109.18,4,-0.433884,-0.900969,0.5,-0.866025,1188.93
2023-06-03,SIMULATED_HISTORY,Eldoret,AGO,1049.83,0,1.51,190.18,Saturday,6,2023,1008.7,1044.04,1222.54,1134.7,1060.62,1100.53,5,-0.974928,-0.222521,0.5,-0.866025,1069.46
2023-06-04,SIMULATED_HISTORY,Eldoret,AGO,864.29,0,2.94,188.96,Sunday,6,2023,1049.83,912.47,1002.13,983.07,1061.45,1097.5,6,-0.781831,0.62349,0.5,-0.866025,995.73
2023-06-05,SIMULATED_HISTORY,Eldoret,AGO,1098.5,0,0.64,190.0,Monday,6,2023,864.29,1073.68,1071.79,1088.26,1054.57,1093.26,0,0.0,1.0,0.5,-0.866025,1082.49
2023-06-06,SIMULATED_HISTORY,Eldoret,AGO,1082.77,0,0.36,191.39,Tuesday,6,2023,1098.5,1176.16,1144.02,1039.62,1058.11,1093.62,1,0.781831,0.62349,0.5,-0.866025,1139.02
2023-06-07,SIMULATED_HISTORY,Eldoret,AGO,1086.74,0,1.09,191.0,Wednesday,6,2023,1082.77,1183.78,1088.41,1190.95,1044.77,1095.16,2,0.974928,-0.222521,0.5,-0.866025,1143.9
2023-06-08,SIMULATED_HISTORY,Eldoret,AGO,1057.25,0,0.82,189.18,Thursday,6,2023,1086.74,1025.52,1069.35,1071.93,1030.91,1091.44,3,0.433884,-0.900969,0.5,-0.866025,1055.18
2023-06-09,SIMULATED_HISTORY,Eldoret,AGO,1115.67,0,1.33,191.42,Friday,6,2023,1057.25,1008.7,1254.18,1130.5,1035.44,1090.92,4,-0.433884,-0.900969,0.5,-0.866025,1045.7
2023-06-10,SIMULATED_HISTORY,Eldoret,AGO,876.38,0,1.32,189.98,Saturday,6,2023,1115.67,1049.83,1044.04,965.81,1050.72,1090.39,5,-0.974928,-0.222521,0.5,-0.866025,1068.08
2023-06-11,SIMULATED_HISTORY,Eldoret,AGO,852.41,0,0.8,190.98,Sunday,6,2023,876.38,864.29,912.47,1005.66,1025.94,1087.19,6,-0.781831,0.62349,0.5,-0.866025,964.6
2023-06-12,SIMULATED_HISTORY,Eldoret,AGO,1085.53,0,0.68,190.74,Monday,6,2023,852.41,1098.5,1073.68,1117.76,1024.25,1081.72,0,0.0,1.0,0.5,-0.866025,1090.95
2023-06-13,SIMULATED_HISTORY,Eldoret,AGO,1047.38,0,0.42,189.87,Tuesday,6,2023,1085.53,1082.77,1176.16,1193.33,1022.39,1080.57,1,0.781831,0.62349,0.5,-0.866025,1081.78
2023-06-14,SIMULATED_HISTORY,Eldoret,AGO,1102.7,0,0.67,190.26,Wednesday,6,2023,1047.38,1086.74,1183.78,1209.43,1017.34,1075.36,2,0.974928,-0.222521,0.5,-0.866025,1081.62
2023-06-15,SIMULATED_HISTORY,Eldoret,AGO,1130.71,0,1.02,190.08,Thursday,6,2023,1102.7,1057.25,1025.52,1225.52,1019.62,1071.54,3,0.433884,-0.900969,0.5,-0.866025,1063.68
2023-06-16,SIMULATED_HISTORY,Eldoret,AGO,1146.68,0,1.36,189.42,Friday,6,2023,1130.71,1115.67,1008.7,1181.49,1030.11,1068.16,4,-0.433884,-0.900969,0.5,-0.866025,1094.29
2023-06-17,SIMULATED_HISTORY,Eldoret,AGO,954.85,0,1.02,189.21,Saturday,6,2023,1146.68,876.38,1049.83,1222.54,1034.54,1066.91,5,-0.974928,-0.222521,0.5,-0.866025,962.12
2023-06-18,SIMULATED_HISTORY,Eldoret,AGO,785.38,0,1.69,190.61,Sunday,6,2023,954.85,852.41,864.29,1002.13,1045.75,1057.35,6,-0.781831,0.62349,0.5,-0.866025,944.63
2023-06-19,SIMULATED_HISTORY,Eldoret,AGO,1086.2,0,0.3,189.61,Monday,6,2023,785.38,1085.53,1098.5,1071.79,1036.18,1049.61,0,0.0,1.0,0.5,-0.866025,1069.37
2023-06-20,SIMULATED_HISTORY,Eldoret,AGO,1199.16,0,2.46,188.89,Tuesday,6,2023,1086.2,1047.38,1082.77,1144.02,1036.27,1050.13,1,0.781831,0.62349,0.5,-0.866025,1048.62
2023-06-21,SIMULATED_HISTORY,Eldoret,AGO,1114.45,0,3.1,190.98,Wednesday,6,2023,1199.16,1102.7,1086.74,1088.41,1057.95,1052.1,2,0.974928,-0.222521,0.5,-0.866025,1079.93
2023-06-22,SIMULATED_HISTORY,Eldoret,AGO,1102.63,0,0.49,189.81,Thursday,6,2023,1114.45,1130.71,1057.25,1069.35,1059.63,1053.03,3,0.433884,-0.900969,0.5,-0.866025,1095.75
2023-06-23,SIMULATED_HISTORY,Eldoret,AGO,1199.55,0,0.6,189.75,Friday,6,2023,1102.63,1146.68,1115.67,1254.18,1055.62,1054.22,4,-0.433884,-0.900969,0.5,-0.866025,1105.07
2023-06-24,SIMULATED_HISTORY,Eldoret,AGO,1049.31,0,2.79,191.85,Saturday,6,2023,1199.55,954.85,876.38,1044.04,1063.17,1052.26,5,-0.974928,-0.222521,0.5,-0.866025,998.69
2023-06-25,SIMULATED_HISTORY,Eldoret,AGO,948.87,0,1.94,190.3,Sunday,6,2023,1049.31,785.38,852.41,912.47,1076.67,1052.45,6,-0.781831,0.62349,0.5,-0.866025,905.56
2023-06-26,SIMULATED_HISTORY,Eldoret,AGO,1081.25,0,0.4,190.71,Monday,6,2023,948.87,1086.2,1085.53,1073.68,1100.02,1053.75,0,0.0,1.0,0.5,-0.866025,1071.6
2023-06-27,SIMULATED_HISTORY,Eldoret,AGO,1049.24,0,1.6,190.12,Tuesday,6,2023,1081.25,1199.16,1047.38,1176.16,1099.32,1054.02,1,0.781831,0.62349,0.5,-0.866025,1133.85
2023-06-28,SIMULATED_HISTORY,Eldoret,AGO,1108.16,0,0.28,191.21,Wednesday,6,2023,1049.24,1114.45,1102.7,1183.78,1077.9,1049.49,2,0.974928,-0.222521,0.5,-0.866025,1085.22
2023-06-29,SIMULATED_HISTORY,Eldoret,AGO,1096.1,0,0.23,189.41,Thursday,6,2023,1108.16,1102.63,1130.71,1025.52,1077.0,1046.79,3,0.433884,-0.900969,0.5,-0.866025,1077.5
2023-06-30,SIMULATED_HISTORY,Eldoret,AGO,1148.65,0,0.75,188.59,Friday,6,2023,1096.1,1199.55,1146.68,1008.7,1076.07,1049.31,4,-0.433884,-0.900969,0.5,-0.866025,1131.94
2023-07-01,SIMULATED_HISTORY,Eldoret,AGO,1110.73,0,0.34,187.84,Saturday,7,2023,1148.65,1049.31,954.85,1049.83,1068.8,1054.31,5,-0.974928,-0.222521,0.0,-1.0,1051.56
