batch_id,policy,trigger_date,origin,destination,product,pipeline_line,flow_limit_m3_hr,scheduled_volume_m3,scheduled_arrival_date,actual_arrival_date,delay_days,delivered_volume_m3,reason,automated_trigger,status
AUT-B-000713,AUTONOMOUS,2021-08-25,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-08-27,2021-08-27,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000714,AUTONOMOUS,2021-08-29,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-08-31,2021-08-31,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000715,AUTONOMOUS,2021-09-02,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-09-04,2021-09-04,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000716,AUTONOMOUS,2021-09-06,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-09-08,2021-09-08,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000717,AUTONOMOUS,2021-09-10,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-09-12,2021-09-12,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000718,AUTONOMOUS,2021-09-15,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-09-17,2021-09-17,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000719,AUTONOMOUS,2021-09-19,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-09-21,2021-09-21,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000720,AUTONOMOUS,2021-09-23,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-09-25,2021-09-25,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000721,AUTONOMOUS,2021-09-27,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-09-29,2021-09-29,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000722,AUTONOMOUS,2021-10-01,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-10-03,2021-10-03,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000723,AUTONOMOUS,2021-10-05,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-10-07,2021-10-08,1,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000724,AUTONOMOUS,2021-10-08,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-10-10,2021-10-10,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000725,AUTONOMOUS,2021-10-12,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-10-14,2021-10-14,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000726,AUTONOMOUS,2021-10-15,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-10-17,2021-10-17,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000727,AUTONOMOUS,2021-10-19,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-10-21,2021-10-21,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000728,AUTONOMOUS,2021-10-23,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-10-25,2021-10-25,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000729,AUTONOMOUS,2021-10-26,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-10-28,2021-10-28,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000730,AUTONOMOUS,2021-10-30,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-11-01,2021-11-01,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000731,AUTONOMOUS,2021-11-03,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-11-05,2021-11-06,1,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000732,AUTONOMOUS,2021-11-08,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-11-10,2021-11-10,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000733,AUTONOMOUS,2021-11-12,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-11-14,2021-11-14,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000734,AUTONOMOUS,2021-11-16,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-11-18,2021-11-18,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000735,AUTONOMOUS,2021-11-20,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-11-22,2021-11-22,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000736,AUTONOMOUS,2021-11-24,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-11-26,2021-11-26,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000737,AUTONOMOUS,2021-11-28,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-11-30,2021-11-30,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000738,AUTONOMOUS,2021-12-03,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-12-05,2021-12-05,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000739,AUTONOMOUS,2021-12-07,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-12-09,2021-12-09,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000740,AUTONOMOUS,2021-12-11,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-12-13,2021-12-13,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000741,AUTONOMOUS,2021-12-15,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-12-17,2021-12-17,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000742,AUTONOMOUS,2021-12-19,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-12-21,2021-12-21,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000743,AUTONOMOUS,2021-12-24,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-12-26,2021-12-26,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000744,AUTONOMOUS,2021-12-28,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2021-12-30,2021-12-30,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000745,AUTONOMOUS,2022-01-01,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-01-03,2022-01-03,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000746,AUTONOMOUS,2022-01-05,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-01-07,2022-01-07,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000747,AUTONOMOUS,2022-01-09,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-01-11,2022-01-11,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000748,AUTONOMOUS,2022-01-13,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-01-15,2022-01-16,1,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000749,AUTONOMOUS,2022-01-17,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-01-19,2022-01-19,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000750,AUTONOMOUS,2022-01-21,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-01-23,2022-01-23,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000751,AUTONOMOUS,2022-01-25,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-01-27,2022-01-27,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000752,AUTONOMOUS,2022-01-29,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-01-31,2022-01-31,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000753,AUTONOMOUS,2022-02-02,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-02-04,2022-02-04,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000754,AUTONOMOUS,2022-02-06,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-02-08,2022-02-08,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000755,AUTONOMOUS,2022-02-10,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-02-12,2022-02-14,2,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000756,AUTONOMOUS,2022-02-15,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-02-17,2022-02-18,1,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000757,AUTONOMOUS,2022-02-19,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-02-21,2022-02-21,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000758,AUTONOMOUS,2022-02-23,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-02-25,2022-02-25,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000759,AUTONOMOUS,2022-02-28,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-03-02,2022-03-02,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000760,AUTONOMOUS,2022-03-04,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-03-06,2022-03-06,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000761,AUTONOMOUS,2022-03-08,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-03-10,2022-03-10,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000762,AUTONOMOUS,2022-03-12,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-03-14,2022-03-14,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000763,AUTONOMOUS,2022-03-16,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-03-18,2022-03-18,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000764,AUTONOMOUS,2022-03-20,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-03-22,2022-03-22,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000765,AUTONOMOUS,2022-03-24,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-03-26,2022-03-26,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000766,AUTONOMOUS,2022-03-28,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-03-30,2022-03-30,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000767,AUTONOMOUS,2022-04-01,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-04-03,2022-04-03,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000768,AUTONOMOUS,2022-04-05,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-04-07,2022-04-07,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000769,AUTONOMOUS,2022-04-09,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-04-11,2022-04-11,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000770,AUTONOMOUS,2022-04-13,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-04-15,2022-04-15,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000771,AUTONOMOUS,2022-04-17,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-04-19,2022-04-19,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000772,AUTONOMOUS,2022-04-21,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-04-23,2022-04-23,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000773,AUTONOMOUS,2022-04-25,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-04-27,2022-04-27,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000774,AUTONOMOUS,2022-04-29,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-05-01,2022-05-02,1,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000775,AUTONOMOUS,2022-05-03,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-05-05,2022-05-05,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000776,AUTONOMOUS,2022-05-07,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-05-09,2022-05-10,1,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000777,AUTONOMOUS,2022-05-11,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-05-13,2022-05-13,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000778,AUTONOMOUS,2022-05-15,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-05-17,2022-05-17,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000779,AUTONOMOUS,2022-05-19,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-05-21,2022-05-22,1,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000780,AUTONOMOUS,2022-05-23,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-05-25,2022-05-25,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000781,AUTONOMOUS,2022-05-27,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-05-29,2022-05-30,1,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000782,AUTONOMOUS,2022-05-31,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-06-02,2022-06-02,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000783,AUTONOMOUS,2022-06-05,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-06-07,2022-06-07,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000784,AUTONOMOUS,2022-06-09,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-06-11,2022-06-12,1,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000785,AUTONOMOUS,2022-06-13,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-06-15,2022-06-15,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000786,AUTONOMOUS,2022-06-17,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-06-19,2022-06-19,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000787,AUTONOMOUS,2022-06-22,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-06-24,2022-06-24,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000788,AUTONOMOUS,2022-06-26,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-06-28,2022-06-28,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000789,AUTONOMOUS,2022-07-01,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-07-03,2022-07-03,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000790,AUTONOMOUS,2022-07-05,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-07-07,2022-07-07,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000791,AUTONOMOUS,2022-07-09,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-07-11,2022-07-11,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000792,AUTONOMOUS,2022-07-13,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-07-15,2022-07-15,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000793,AUTONOMOUS,2022-07-18,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-07-20,2022-07-22,2,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000794,AUTONOMOUS,2022-07-22,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-07-24,2022-07-24,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000795,AUTONOMOUS,2022-07-26,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-07-28,2022-07-28,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000796,AUTONOMOUS,2022-07-30,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-08-01,2022-08-01,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000797,AUTONOMOUS,2022-08-03,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-08-05,2022-08-05,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000798,AUTONOMOUS,2022-08-07,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-08-09,2022-08-10,1,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000799,AUTONOMOUS,2022-08-11,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-08-13,2022-08-13,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000800,AUTONOMOUS,2022-08-16,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-08-18,2022-08-18,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000801,AUTONOMOUS,2022-08-19,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-08-21,2022-08-21,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000802,AUTONOMOUS,2022-08-24,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-08-26,2022-08-26,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000803,AUTONOMOUS,2022-08-27,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-08-29,2022-08-29,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000804,AUTONOMOUS,2022-09-01,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-09-03,2022-09-03,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000805,AUTONOMOUS,2022-09-05,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-09-07,2022-09-07,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000806,AUTONOMOUS,2022-09-08,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-09-10,2022-09-10,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000807,AUTONOMOUS,2022-09-12,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-09-14,2022-09-14,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000808,AUTONOMOUS,2022-09-16,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-09-18,2022-09-18,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000809,AUTONOMOUS,2022-09-20,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-09-22,2022-09-23,1,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000810,AUTONOMOUS,2022-09-24,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-09-26,2022-09-26,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000811,AUTONOMOUS,2022-09-28,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-09-30,2022-09-30,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000812,AUTONOMOUS,2022-10-02,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-10-04,2022-10-04,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000813,AUTONOMOUS,2022-10-06,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-10-08,2022-10-08,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000814,AUTONOMOUS,2022-10-09,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-10-11,2022-10-11,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000815,AUTONOMOUS,2022-10-12,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-10-14,2022-10-14,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000816,AUTONOMOUS,2022-10-16,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-10-18,2022-10-18,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000817,AUTONOMOUS,2022-10-19,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-10-21,2022-10-21,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000818,AUTONOMOUS,2022-10-22,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-10-24,2022-10-24,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000819,AUTONOMOUS,2022-10-26,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-10-28,2022-10-28,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000820,AUTONOMOUS,2022-10-29,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-10-31,2022-10-31,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000821,AUTONOMOUS,2022-11-02,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-11-04,2022-11-04,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000822,AUTONOMOUS,2022-11-06,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-11-08,2022-11-09,1,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000823,AUTONOMOUS,2022-11-10,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-11-12,2022-11-12,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000824,AUTONOMOUS,2022-11-14,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-11-16,2022-11-16,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000825,AUTONOMOUS,2022-11-18,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-11-20,2022-11-20,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000826,AUTONOMOUS,2022-11-23,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-11-25,2022-11-26,1,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000827,AUTONOMOUS,2022-11-27,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-11-29,2022-11-29,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000828,AUTONOMOUS,2022-12-01,Nairobi/Upstream Hub,Kisumu,AGO,Line 6 (Sinendet-Kisumu),290,4640.0,2022-12-03,2022-12-03,0,4640.0,REORDER_POINT_BREACH,1,COMPLETED
