date,record_status,depot,product,trucks_requested,trucks_loaded,avg_truck_turnaround_min,queue_time_min,delayed_trucks,dispatch_m3,loading_bays_available,loading_capacity_m3,event_label
2021-10-10,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,48.6,6.6,0,68.52,5,4000.0,NORMAL
2021-10-11,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,48.8,6.8,0,82.45,5,4000.0,NORMAL
2021-10-12,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,58.0,16.0,0,88.05,5,4000.0,NORMAL
2021-10-13,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,54.6,12.6,0,81.14,5,4000.0,NORMAL
2021-10-14,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,67.0,25.0,0,82.55,5,4000.0,UNPLANNED_PUMP_FAILURE
2021-10-15,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,54.8,12.8,0,82.78,5,4000.0,NORMAL
2021-10-16,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,42.2,0.2,0,73.5,5,4000.0,NORMAL
2021-10-17,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,49.4,7.4,0,72.07,5,4000.0,NORMAL
2021-10-18,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,52.5,10.5,0,80.22,5,4000.0,NORMAL
2021-10-19,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,40.9,0.0,0,85.08,5,4000.0,NORMAL
2021-10-20,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,92.4,50.4,0,94.11,4,3200.0,LOADING_BAY_OUTAGE
2021-10-21,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,63.2,21.2,0,81.91,5,4000.0,NORMAL
2021-10-22,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,50.5,8.5,0,86.78,5,4000.0,NORMAL
2021-10-23,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,49.7,7.7,0,80.56,5,4000.0,NORMAL
2021-10-24,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,52.2,10.2,0,70.46,5,4000.0,NORMAL
2021-10-25,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,49.9,7.9,0,81.03,5,4000.0,NORMAL
2021-10-26,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,46.8,4.8,0,89.13,5,4000.0,NORMAL
2021-10-27,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,49.1,7.1,0,89.98,5,4000.0,NORMAL
2021-10-28,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,45.7,3.7,0,86.81,5,4000.0,NORMAL
2021-10-29,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,40.7,0.0,0,86.66,5,4000.0,NORMAL
2021-10-30,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,48.7,6.7,0,81.17,5,4000.0,NORMAL
2021-10-31,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,49.7,7.7,0,72.69,5,4000.0,NORMAL
2021-11-01,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,43.8,1.8,0,88.83,5,4000.0,NORMAL
2021-11-02,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,49.3,7.3,0,84.28,5,4000.0,NORMAL
2021-11-03,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,61.7,19.7,0,82.74,5,4000.0,NORMAL
2021-11-04,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,55.9,13.9,0,91.9,5,4000.0,NORMAL
2021-11-05,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,43.1,1.1,0,85.49,5,4000.0,NORMAL
2021-11-06,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,60.1,18.1,0,76.08,5,4000.0,NORMAL
2021-11-07,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,52.8,10.8,0,71.64,5,4000.0,NORMAL
2021-11-08,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,43.2,1.2,0,78.88,5,4000.0,NORMAL
2021-11-09,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,54.2,12.2,0,77.37,5,4000.0,NORMAL
2021-11-10,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,41.0,0.0,0,83.49,5,4000.0,NORMAL
2021-11-11,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,44.6,2.6,0,75.79,5,4000.0,PLANNED_PIPELINE_MAINTENANCE
2021-11-12,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,55.7,13.7,0,85.4,5,4000.0,PLANNED_PIPELINE_MAINTENANCE
2021-11-13,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,49.1,7.1,0,71.5,5,4000.0,NORMAL
2021-11-14,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,47.0,5.0,0,66.36,5,4000.0,NORMAL
2021-11-15,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,45.3,3.3,0,77.83,5,4000.0,NORMAL
2021-11-16,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,44.0,2.0,0,79.38,5,4000.0,NORMAL
2021-11-17,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,45.6,3.6,0,88.41,5,4000.0,NORMAL
2021-11-18,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,48.6,6.6,0,80.43,5,4000.0,NORMAL
2021-11-19,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,48.2,6.2,0,85.55,5,4000.0,NORMAL
2021-11-20,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,49.7,7.7,0,71.42,5,4000.0,NORMAL
2021-11-21,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,48.1,6.1,0,70.39,5,4000.0,NORMAL
2021-11-22,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,50.1,8.1,0,78.13,5,4000.0,NORMAL
2021-11-23,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,46.2,4.2,0,79.07,5,4000.0,NORMAL
2021-11-24,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,55.2,13.2,0,79.64,5,4000.0,NORMAL
2021-11-25,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,51.4,9.4,0,73.4,5,4000.0,NORMAL
2021-11-26,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,48.6,6.6,0,90.54,5,4000.0,NORMAL
2021-11-27,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,61.2,19.2,0,76.24,5,4000.0,NORMAL
2021-11-28,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,52.0,10.0,0,71.26,5,4000.0,NORMAL
2021-11-29,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,48.4,6.4,0,76.69,5,4000.0,NORMAL
2021-11-30,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,48.4,6.4,0,85.31,5,4000.0,NORMAL
2021-12-01,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,57.4,15.4,0,101.28,5,4000.0,NORMAL
2021-12-02,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,56.1,14.1,0,96.35,5,4000.0,NORMAL
2021-12-03,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,48.9,6.9,0,103.66,5,4000.0,NORMAL
2021-12-04,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,45.0,3.0,0,85.35,5,4000.0,NORMAL
2021-12-05,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,46.2,4.2,0,78.74,5,4000.0,NORMAL
2021-12-06,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,99.1,57.1,0,99.37,4,3200.0,LOADING_BAY_OUTAGE
2021-12-07,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,48.7,6.7,0,92.54,5,4000.0,NORMAL
2021-12-08,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,49.0,7.0,0,102.69,5,4000.0,NORMAL
2021-12-09,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,54.8,12.8,0,97.34,5,4000.0,NORMAL
2021-12-10,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,46.6,4.6,0,99.25,5,4000.0,NORMAL
2021-12-11,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,46.4,4.4,0,84.31,5,4000.0,NORMAL
2021-12-12,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,43.0,1.0,0,83.7,5,4000.0,NORMAL
2021-12-13,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,39.0,0.0,0,101.51,5,4000.0,NORMAL
2021-12-14,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,45.1,3.1,0,89.64,5,4000.0,NORMAL
2021-12-15,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,50.8,8.8,0,96.71,5,4000.0,NORMAL
2021-12-16,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,49.3,7.3,0,98.33,5,4000.0,NORMAL
2021-12-17,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,47.8,5.8,0,87.15,5,4000.0,NORMAL
2021-12-18,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,47.6,5.6,0,90.43,5,4000.0,NORMAL
2021-12-19,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,50.5,8.5,0,81.86,5,4000.0,NORMAL
2021-12-20,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,54.8,12.8,0,99.95,5,4000.0,NORMAL
2021-12-21,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,45.2,3.2,0,96.1,5,4000.0,NORMAL
2021-12-22,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,55.9,13.9,0,101.51,5,4000.0,NORMAL
2021-12-23,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,44.4,2.4,0,86.77,5,4000.0,NORMAL
2021-12-24,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,61.8,19.8,0,93.47,5,4000.0,NORMAL
2021-12-25,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,51.9,9.9,0,90.93,5,4000.0,NORMAL
2021-12-26,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,43.6,1.6,0,84.07,5,4000.0,NORMAL
2021-12-27,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,52.0,10.0,0,94.43,5,4000.0,NORMAL
2021-12-28,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,42.1,0.1,0,85.74,5,4000.0,NORMAL
2021-12-29,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,47.5,5.5,0,92.56,5,4000.0,NORMAL
2021-12-30,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,46.2,4.2,0,107.19,5,4000.0,NORMAL
2021-12-31,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,46.2,4.2,0,97.02,5,4000.0,NORMAL
2022-01-01,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,48.6,6.6,0,86.46,5,4000.0,NORMAL
2022-01-02,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,52.7,10.7,0,73.39,5,4000.0,NORMAL
2022-01-03,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,55.3,13.3,0,91.7,5,4000.0,NORMAL
2022-01-04,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,59.7,17.7,0,91.9,5,4000.0,NORMAL
2022-01-05,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,44.8,2.8,0,86.5,5,4000.0,NORMAL
2022-01-06,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,55.0,13.0,0,85.73,5,4000.0,NORMAL
2022-01-07,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,55.4,13.4,0,99.11,5,4000.0,NORMAL
2022-01-08,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,42.6,0.6,0,86.78,5,4000.0,NORMAL
2022-01-09,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,54.2,12.2,0,80.58,5,4000.0,NORMAL
2022-01-10,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,44.5,2.5,0,90.92,5,4000.0,NORMAL
2022-01-11,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,42.5,0.5,0,92.35,5,4000.0,NORMAL
2022-01-12,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,63.8,21.8,0,95.72,5,4000.0,NORMAL
2022-01-13,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,42.8,0.8,0,94.97,5,4000.0,NORMAL
2022-01-14,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,48.0,6.0,0,103.06,5,4000.0,NORMAL
2022-01-15,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,44.8,2.8,0,80.97,5,4000.0,NORMAL
2022-01-16,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,53.7,11.7,0,72.79,5,4000.0,NORMAL
2022-01-17,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,37.1,0.0,0,98.36,5,4000.0,NORMAL
2022-01-18,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,41.9,0.0,0,92.88,5,4000.0,NORMAL
2022-01-19,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,61.7,19.7,0,93.82,5,4000.0,NORMAL
2022-01-20,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,43.7,1.7,0,96.08,5,4000.0,NORMAL
2022-01-21,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,53.1,11.1,0,93.65,5,4000.0,NORMAL
2022-01-22,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,62.3,20.3,0,90.09,5,4000.0,NORMAL
2022-01-23,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,47.9,5.9,0,75.43,5,4000.0,NORMAL
2022-01-24,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,45.3,3.3,0,98.06,5,4000.0,NORMAL
2022-01-25,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,42.6,0.6,0,85.87,5,4000.0,NORMAL
2022-01-26,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,52.3,10.3,0,97.01,5,4000.0,NORMAL
2022-01-27,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,51.6,9.6,0,85.34,5,4000.0,NORMAL
2022-01-28,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,55.6,13.6,0,101.78,5,4000.0,NORMAL
2022-01-29,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,55.6,13.6,0,85.78,5,4000.0,NORMAL
2022-01-30,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,56.8,14.8,0,78.02,5,4000.0,NORMAL
2022-01-31,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,35.0,0.0,0,92.95,5,4000.0,NORMAL
2022-02-01,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,67.1,25.1,0,76.94,5,4000.0,NORMAL
2022-02-02,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,55.2,13.2,0,78.09,5,4000.0,NORMAL
2022-02-03,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,55.9,13.9,0,91.38,5,4000.0,NORMAL
2022-02-04,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,44.5,2.5,0,81.04,5,4000.0,NORMAL
2022-02-05,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,59.5,17.5,0,74.39,5,4000.0,NORMAL
2022-02-06,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,51.7,9.7,0,73.14,5,4000.0,NORMAL
2022-02-07,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,49.4,7.4,0,90.6,5,4000.0,NORMAL
2022-02-08,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,90.6,48.6,0,79.78,4,3200.0,LOADING_BAY_OUTAGE
2022-02-09,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,44.6,2.6,0,94.6,5,4000.0,NORMAL
2022-02-10,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,103.6,61.6,0,83.54,4,3200.0,LOADING_BAY_OUTAGE
2022-02-11,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,41.7,0.0,0,85.63,5,4000.0,NORMAL
2022-02-12,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,55.9,13.9,0,76.05,5,4000.0,NORMAL
2022-02-13,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,51.7,9.7,0,73.43,5,4000.0,NORMAL
2022-02-14,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,44.6,2.6,0,91.28,5,4000.0,NORMAL
2022-02-15,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,65.1,23.1,0,80.34,5,4000.0,NORMAL
2022-02-16,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,43.5,1.5,0,82.99,5,4000.0,NORMAL
2022-02-17,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,35.0,0.0,0,84.98,5,4000.0,NORMAL
2022-02-18,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,47.5,5.5,0,83.9,5,4000.0,NORMAL
2022-02-19,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,43.2,1.2,0,77.17,5,4000.0,NORMAL
2022-02-20,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,40.7,0.0,0,63.09,5,4000.0,NORMAL
2022-02-21,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,59.1,17.1,0,77.88,5,4000.0,NORMAL
2022-02-22,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,63.9,21.9,0,90.07,5,4000.0,NORMAL
2022-02-23,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,57.4,15.4,0,82.34,5,4000.0,NORMAL
2022-02-24,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,35.0,0.0,0,88.3,5,4000.0,NORMAL
2022-02-25,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,88.5,46.5,0,88.46,4,3200.0,LOADING_BAY_OUTAGE
2022-02-26,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,35.0,0.0,0,76.69,5,4000.0,NORMAL
2022-02-27,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,53.2,11.2,0,66.62,5,4000.0,NORMAL
2022-02-28,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,48.6,6.6,0,80.01,5,4000.0,UNPLANNED_PUMP_FAILURE
2022-03-01,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,50.8,8.8,0,84.68,5,4000.0,NORMAL
2022-03-02,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,50.4,8.4,0,86.24,5,4000.0,NORMAL
2022-03-03,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,41.2,0.0,0,91.4,5,4000.0,NORMAL
2022-03-04,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,48.6,6.6,0,91.65,5,4000.0,NORMAL
2022-03-05,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,61.8,19.8,0,81.64,5,4000.0,NORMAL
2022-03-06,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,55.5,13.5,0,72.9,5,4000.0,NORMAL
2022-03-07,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,55.3,13.3,0,79.95,5,4000.0,NORMAL
2022-03-08,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,37.6,0.0,0,94.84,5,4000.0,NORMAL
2022-03-09,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,65.2,23.2,0,83.22,5,4000.0,NORMAL
2022-03-10,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,42.5,0.5,0,91.84,5,4000.0,NORMAL
2022-03-11,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,44.3,2.3,0,85.54,5,4000.0,NORMAL
2022-03-12,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,53.8,11.8,0,83.61,5,4000.0,NORMAL
2022-03-13,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,51.0,9.0,0,77.3,5,4000.0,NORMAL
2022-03-14,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,57.1,15.1,0,88.51,5,4000.0,NORMAL
2022-03-15,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,52.3,10.3,0,87.28,5,4000.0,NORMAL
2022-03-16,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,38.8,0.0,0,88.91,5,4000.0,NORMAL
2022-03-17,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,46.7,4.7,0,92.73,5,4000.0,NORMAL
2022-03-18,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,54.4,12.4,0,94.64,5,4000.0,NORMAL
2022-03-19,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,46.7,4.7,0,73.91,5,4000.0,NORMAL
2022-03-20,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,53.1,11.1,0,76.59,5,4000.0,NORMAL
2022-03-21,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,53.2,11.2,0,93.16,5,4000.0,NORMAL
2022-03-22,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,43.4,1.4,0,81.73,5,4000.0,NORMAL
2022-03-23,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,45.9,3.9,0,84.27,5,4000.0,NORMAL
2022-03-24,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,37.1,0.0,0,87.45,5,4000.0,NORMAL
2022-03-25,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,56.1,14.1,0,85.54,5,4000.0,UNPLANNED_PUMP_FAILURE
2022-03-26,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,51.5,9.5,0,79.13,5,4000.0,NORMAL
2022-03-27,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,50.2,8.2,0,76.65,5,4000.0,NORMAL
2022-03-28,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,44.2,2.2,0,93.45,5,4000.0,NORMAL
2022-03-29,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,45.3,3.3,0,93.82,5,4000.0,NORMAL
2022-03-30,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,53.5,11.5,0,84.06,5,4000.0,NORMAL
2022-03-31,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,46.3,4.3,0,91.98,5,4000.0,NORMAL
2022-04-01,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,43.5,1.5,0,87.7,5,4000.0,NORMAL
2022-04-02,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,48.1,6.1,0,80.98,5,4000.0,NORMAL
2022-04-03,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,52.1,10.1,0,79.93,5,4000.0,NORMAL
2022-04-04,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,47.1,5.1,0,86.71,5,4000.0,NORMAL
2022-04-05,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,49.2,7.2,0,80.38,5,4000.0,NORMAL
2022-04-06,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,45.0,3.0,0,95.95,5,4000.0,NORMAL
2022-04-07,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,36.5,0.0,0,90.01,5,4000.0,NORMAL
2022-04-08,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,53.3,11.3,0,95.77,5,4000.0,NORMAL
2022-04-09,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,55.8,13.8,0,84.4,5,4000.0,NORMAL
2022-04-10,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,57.0,15.0,0,76.76,5,4000.0,NORMAL
2022-04-11,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,50.5,8.5,0,86.07,5,4000.0,NORMAL
2022-04-12,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,44.1,2.1,0,96.69,5,4000.0,NORMAL
2022-04-13,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,63.8,21.8,0,88.06,5,4000.0,NORMAL
2022-04-14,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,61.8,19.8,0,85.81,5,4000.0,NORMAL
2022-04-15,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,44.6,2.6,0,96.86,5,4000.0,NORMAL
2022-04-16,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,63.9,21.9,0,83.18,5,4000.0,NORMAL
2022-04-17,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,46.2,4.2,0,68.47,5,4000.0,NORMAL
2022-04-18,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,45.5,3.5,0,104.73,5,4000.0,NORMAL
2022-04-19,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,43.2,1.2,0,84.97,5,4000.0,NORMAL
2022-04-20,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,45.1,3.1,0,92.16,5,4000.0,NORMAL
2022-04-21,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,38.2,0.0,0,95.53,5,4000.0,NORMAL
2022-04-22,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,61.4,19.4,0,90.42,5,4000.0,NORMAL
2022-04-23,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,49.3,7.3,0,84.09,5,4000.0,NORMAL
2022-04-24,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,52.6,10.6,0,71.91,5,4000.0,NORMAL
2022-04-25,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,64.4,22.4,0,82.3,5,4000.0,NORMAL
2022-04-26,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,56.8,14.8,0,85.88,5,4000.0,NORMAL
2022-04-27,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,53.6,11.6,0,98.68,5,4000.0,NORMAL
2022-04-28,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,48.7,6.7,0,88.16,5,4000.0,PLANNED_PIPELINE_MAINTENANCE
2022-04-29,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,41.4,0.0,0,103.49,5,4000.0,NORMAL
2022-04-30,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,45.2,3.2,0,84.87,5,4000.0,NORMAL
2022-05-01,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,55.6,13.6,0,84.84,5,4000.0,NORMAL
2022-05-02,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,53.1,11.1,0,86.24,5,4000.0,NORMAL
2022-05-03,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,54.7,12.7,0,83.95,5,4000.0,NORMAL
2022-05-04,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,44.4,2.4,0,96.15,5,4000.0,NORMAL
2022-05-05,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,59.4,17.4,0,98.74,5,4000.0,NORMAL
2022-05-06,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,66.3,24.3,0,102.57,5,4000.0,NORMAL
2022-05-07,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,55.6,13.6,0,79.51,5,4000.0,NORMAL
2022-05-08,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,59.2,17.2,0,74.53,5,4000.0,NORMAL
2022-05-09,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,50.2,8.2,0,86.56,5,4000.0,NORMAL
2022-05-10,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,45.3,3.3,0,95.93,5,4000.0,NORMAL
2022-05-11,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,58.0,16.0,0,85.9,5,4000.0,NORMAL
2022-05-12,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,45.1,3.1,0,93.58,5,4000.0,NORMAL
2022-05-13,SIMULATED_HISTORY,Eldoret,JET_A1,2,2,103.0,61.0,0,99.2,4,3200.0,LOADING_BAY_OUTAGE
2022-05-14,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,55.2,13.2,0,72.07,5,4000.0,NORMAL
2022-05-15,SIMULATED_HISTORY,Eldoret,JET_A1,1,1,54.6,12.6,0,73.73,5,4000.0,NORMAL
